,location,,address,adname,cityname,id,importance,name,pname,tel,type,typecode,X,Y
569,"121.444465,31.266200",,延长中路801号B座2楼,静安区,上海市,B0FFH9GXHE,[],新华永乐国际影城,上海市,021-36572988,体育休闲服务;影剧院;电影院,80601,121.444465,31.2662
570,"107.642308,35.734741",,西大街与南大街交汇处丽晶百货8层,西峰区,庆阳市,B03A616U4U,[],奥斯卡国际影城(丽晶百货店),甘肃省,0934-6881000;0934-8899551,体育休闲服务;影剧院;电影院,80601,107.642308,35.734741
571,"120.726136,31.266122",,星湖街555号,苏州工业园区,苏州市,B02000K20E,[],独墅湖影剧院,江苏省,0512-62923000,体育休闲服务;影剧院;电影院,80601,120.726136,31.266122
572,"109.742775,28.30987",,武陵东路步步高广场6层,吉首市,湘西土家族苗族自治州,B0FFF3771I,[],新天地电影城(步步高广场店),湖南省,0743-8667788;0743-8537666;18674321318,体育休闲服务;影剧院;电影院,80601,109.742775,28.30987
573,"120.775694,31.666647",,闽江东路9号星光天地4F层,常熟市,苏州市,B0FFG0ZXQY,[],幸福蓝海国际影城(常熟星光店),江苏省,0512-52968199;17706230679,体育休闲服务;影剧院;电影院,80601,120.775694,31.666647
574,"117.484752,30.650191",,长江中路16号同晖城市广场S3栋3层,贵池区,池州市,B0FFGJ0GTG,[],神画巨幕国际影城,安徽省,0566-2716888,体育休闲服务;影剧院;电影院,80601,117.484752,30.650191
575,"125.371028,43.838063",,萧山街伊东商城2层,二道区,长春市,B01AF0Z8BC,[],中影·雷钠影城(博方广场店),吉林省,0431-81157899,体育休闲服务;影剧院;电影院,80601,125.371028,43.838063
576,"117.087405,36.195861",,市政广场金座旅游文化广场D座1号,泰山区,泰安市,B021A0OQR7,[],圣大电影城(市政广场店),山东省,0538-8665555,体育休闲服务;影剧院;电影院,80601,117.087405,36.195861
577,"120.748495,30.761417",,禾兴南路600号,南湖区,嘉兴市,B023D00J1P,[],中山影城(禾兴南路店),浙江省,0573-82085557;0573-82060004,体育休闲服务;影剧院;电影院,80601,120.748495,30.761417
578,"116.928315,38.941605",,静海镇联盟北路,静海区,天津市,B001611SW5,[],麦田国际电影城(联盟北路店),天津市,022-68520088;022-68520099;022-68520066,体育休闲服务;影剧院;电影院,80601,116.928315,38.941605
579,"120.147047,30.171423",,浦沿镇滨文路577号润泽宾馆4层,滨江区,杭州市,B023B0BI4R,[],滨文电影大世界(华润店),浙江省,0571-86630333;0571-86617968,体育休闲服务;影剧院;电影院,80601,120.147047,30.171423
580,"112.201068,31.029250",,中天街10号月新·荆门中心商业广场6层,东宝区,荆门市,B0FFGF4CQA,[],华夏巨幕影城(月新店),湖北省,0724-2221388,体育休闲服务;影剧院;电影院,80601,112.201068,31.02925
581,"114.062318,22.633643",,吉华路999号坂田商业广场5层,龙岗区,深圳市,B02F38J3TR,[],南国艺恒影城(坂田店),广东省,0755-28483188,体育休闲服务;影剧院;电影院,80601,114.062318,22.633643
582,"121.501146,31.275566",,四平路901号,杨浦区,上海市,B00154616F,[],四平电影院(大连西路店),上海市,021-65543245;021-65532093,体育休闲服务;影剧院;电影院,80601,121.501146,31.275566
583,"110.773484,21.441305",,同德城西首城2号B2层,吴川市,湛江市,B02F70ODQI,[],华影国际影城(同德城店),广东省,0759-5600255;0759-5611311,体育休闲服务;影剧院;电影院,80601,110.773484,21.441305
584,"121.352147,31.222325",,金钟路968号7号楼B1层,长宁区,上海市,B0FFGHFXVC,[],上影虹桥临空国际影城,上海市,021-62588318,体育休闲服务;影剧院;电影院,80601,121.352147,31.222325
585,"113.343153,23.141997",,天河北路705号曜和广场西3层,天河区,广州市,B00141JLBZ,[],中影乐佳影城(曜和店),广东省,020-38202202,体育休闲服务;影剧院;电影院,80601,113.343153,23.141997
586,"116.419186,40.03341",,北苑路42号(北辰购物中心斜对面、近北苑北辰购物中心),朝阳区,北京市,B000A8VW4O,[],K酷国际影城(K酷时尚广场店),北京市,010-84939886;010-84929466,体育休闲服务;影剧院;电影院,80601,116.419186,40.03341
587,"110.349873,20.057316",,和平大道与四东路交口家乐福超市4层,美兰区,海口市,B0FFGR7JIS,[],时代华纳国际影城(鹏辉广场店),海南省,0898-66236160,体育休闲服务;影剧院;电影院,80601,110.349873,20.057316
588,"104.122013,30.668083",,建设南支路4号2层,成华区,成都市,B001C8O5XD,[],影立方773IMAX影城(东郊记忆店),四川省,[],体育休闲服务;影剧院;电影院,80601,104.122013,30.668083
589,"113.91994,22.535158",,南新路3030号欢乐颂购物广场5层,南山区,深圳市,B0FFF3AT2S,[],百川国际影城(欢乐颂购物广场店),广东省,0755-86605666;0755-86646913,体育休闲服务;影剧院;电影院,80601,113.91994,22.535158
590,"114.354692,30.525753",,珞喻路4号乐天城购物广场6层,洪山区,武汉市,B001B0JOGD,[],天河国际影城(乐天店),湖北省,027-87882649,体育休闲服务;影剧院;电影院,80601,114.354692,30.525753
591,"115.998686,29.717607",,南湖路108号南湖国际3层,浔阳区,九江市,B0318066D4,[],南湖时代影城(南湖国际店),江西省,0792-8537555,体育休闲服务;影剧院;电影院,80601,115.998686,29.717607
592,"116.332885,23.262362",,陈店镇陈围金溪路南聚丰商业广场,潮南区,汕头市,B0FFH2MV5V,[],聚丰国际影城,广东省,0754-89378282,体育休闲服务;影剧院;电影院,80601,116.332885,23.262362
593,"102.729549,25.026674",,环城南路262号云路广场4层,官渡区,昆明市,B0FFFPA39N,[],万达影城(云路广场店),云南省,0871-65222660;0871-63383100;4000806060,体育休闲服务;影剧院;电影院,80601,102.729549,25.026674
594,"113.269013,23.124759",,北京路312号青年文化宫2层,越秀区,广州市,B00140AK1Y,[],青宫电影城(青年文化宫店),广东省,020-83329918;020-83322688,体育休闲服务;影剧院;电影院,80601,113.269013,23.124759
595,"116.364913,23.551566",,仁义路8号街头,榕城区,揭阳市,B0FFGIP1FR,[],中影巢汇影城,广东省,0663-8206988;18022555592,体育休闲服务;影剧院;电影院,80601,116.364913,23.551566
596,"120.874147,30.033664",,市民大道621号时代潮城5层,上虞区,绍兴市,B023F0P6IZ,[],上虞横店电影城,浙江省,0575-82796111;0575-82796177;0575-82796166,体育休闲服务;影剧院;电影院,80601,120.874147,30.033664
597,"119.919221,32.461198",,梅兰东路299号华钜活力城3层,海陵区,泰州市,B020B0O4ZX,[],大地影院(华钜活力城店),江苏省,0523-89989772;0523-89989771,体育休闲服务;影剧院;电影院,80601,119.919221,32.461198
598,"121.711433,39.096812",,北山路1416号,金州区,大连市,B019B0YOMV,[],金逸国际电影城(金州店),辽宁省,0411-39309093;0411-39309098;0411-39309099,体育休闲服务;影剧院;电影院,80601,121.711433,39.096812
599,"117.120656,39.199544",,辰昌路1901号乐天玛特3层,北辰区,天津市,B00161187V,[],横店电影城(天津瑞景),天津市,022-58236222;022-58236233,体育休闲服务;影剧院;电影院,80601,117.120656,39.199544
600,"114.501835,38.020755",,平安南大街186,桥西区,石家庄市,B013701953,[],金棕榈石家庄影城(平安南大街店),河北省,0311-80890507;0311-86013641,体育休闲服务;影剧院;电影院,80601,114.501835,38.020755
601,"113.7745,23.039227",,东纵路111号威尼斯广场D区2-3层,东莞市,东莞市,B03017WK7F,[],横店电影城(东纵路店),广东省,0769-23321808;0769-23329320,体育休闲服务;影剧院;电影院,80601,113.7745,23.039227
602,"105.389093,31.20707",,101省道指南新区影视艺术中心,盐亭县,绵阳市,B03300PLK9,[],盐亭电影院(云溪镇店),四川省,0816-7121881,体育休闲服务;影剧院;电影院,80601,105.389093,31.20707
603,"118.508198,31.682516",,湖东路大华国际广场5幢3层,花山区,马鞍山市,B022B00N2V,[],大华时代电影大世界(大华国际广场店),安徽省,0555-8222888,体育休闲服务;影剧院;电影院,80601,118.508198,31.682516
604,"126.565586,43.848061",,吉林大街178号文化产业大厦4层,船营区,吉林市,B01B0026VH,[],吉林剧场国际影城(吉林大街店),吉林省,0432-66556001;0432-66556407,体育休闲服务;影剧院;电影院,80601,126.565586,43.848061
605,"106.517817,29.510777",,杨家坪步行街珠江路48号龙湖西城天街3层26号,九龙坡区,重庆市,B001783RWO,[],UME国际影城(九龙坡店),重庆市,023-68126060;023-68126066;4006782005,体育休闲服务;影剧院;电影院,80601,106.517817,29.510777
606,"118.048857,36.804871",,柳泉路45号,张店区,淄博市,B021502WLV,[],淄博齐纳国际影城(柳泉路店),山东省,0533-2282826;0533-2188180,体育休闲服务;影剧院;电影院,80601,118.048857,36.804871
607,"121.484683,30.914025",,百齐路288号百联南桥购物中心2期4层,奉贤区,上海市,B00156DG9K,[],海上国际影城(百联南桥店),上海市,021-37569530;021-37569538;021-37569537,体育休闲服务;影剧院;电影院,80601,121.484683,30.914025
608,"117.673290,24.499546",,建元路悦港花园11-15幢商场S102,芗城区,漳州市,B0FFI7VM98,[],铁树影城(建元店),福建省,0596-2111842;0596-2882788,体育休闲服务;影剧院;电影院,80601,117.67329,24.499546
609,"119.273257,28.582845",,园丁路1号凯新广场1层,遂昌县,丽水市,B0FFFYC110,[],凯新时代影城,浙江省,0578-8529191,体育休闲服务;影剧院;电影院,80601,119.273257,28.582845
610,"116.113260,39.935702",,双峪路35号b座熙旺中心大厦6层,门头沟区,北京市,B0FFFXK8ET,[],熙旺国际影城,北京市,010-69862078,体育休闲服务;影剧院;电影院,80601,116.11326,39.935702
611,"109.968440,27.548505",,人民南路85号潮流特区2-3层,鹤城区,怀化市,B02E901026,[],人民影剧院(怀化市楚湘人民电影城),湖南省,0745-2220055,体育休闲服务;影剧院;电影院,80601,109.96844,27.548505
612,"114.210882,36.419500",,滏临南大街31号峰峰文化大厦4层,峰峰矿区,邯郸市,B01360OFIS,[],峰峰电影院(峰峰文化大厦店),河北省,0310-5115511;0310-5115513,体育休闲服务;影剧院;电影院,80601,114.210882,36.4195
613,"113.100485,29.354952",,求索西路118号恒大名都3层,岳阳楼区,岳阳市,B02DA0PUQK,[],恒大影城(求索西路店),湖南省,0730-8377788,体育休闲服务;影剧院;电影院,80601,113.100485,29.354952
614,"117.28144,39.068538",,大沽南路1118号天邦购物乐园4层,河西区,天津市,B001611CR2,[],左岸影城(天邦购物乐园),天津市,022-28155888;15502288400,体育休闲服务;影剧院;电影院,80601,117.28144,39.068538
615,"111.202559,34.778637",,陕源路4号三门峡影院购物广场2层,湖滨区,三门峡市,B018E002UZ,[],黄河影城,河南省,0398-2822763,体育休闲服务;影剧院;电影院,80601,111.202559,34.778637
616,"108.321376,22.814073",,朝阳路9号步行街广场6层L6-015-024,兴宁区,南宁市,B0FFIGYK1N,[],中影国际环球影城(百盛步行街广场店),广西壮族自治区,0771-2872618,体育休闲服务;影剧院;电影院,80601,108.321376,22.814073
617,"118.829367,32.020291",,月牙湖街道苜蓿园大街石门坎165号,秦淮区,南京市,B0FFGX7MXS,[],华夏国际影城(苜蓿园店),江苏省,025-84275077,体育休闲服务;影剧院;电影院,80601,118.829367,32.020291
618,"120.122724,30.288182",,文一路298号物美大卖场6层,西湖区,杭州市,B023B02NEO,[],翠苑电影大世界(文一店),浙江省,0571-88922960,体育休闲服务;影剧院;电影院,80601,120.122724,30.288182
619,"121.444139,31.280342",,万荣路777号大宁音乐广场A栋,静安区,上海市,B0FFGYQKHI,[],海上明珠影城(大宁店),上海市,021-61670520,体育休闲服务;影剧院;电影院,80601,121.444139,31.280342
620,"118.080049,24.456089",,思明北路18号3层,思明区,厦门市,B0FFGHT693,[],咖啡私人影院(中山路店),福建省,0592-2520982,体育休闲服务;影剧院;电影院,80601,118.080049,24.456089
621,"113.650924,34.735829",,陇海中路100号鑫苑·鑫都汇3层10A,二七区,郑州市,B0FFGEXHTW,[],星空影城(陇海路店),河南省,13716916689,体育休闲服务;影剧院;电影院,80601,113.650924,34.735829
622,"114.065241,22.910961",,西城路11号天一城购物中心5层,东莞市,东莞市,B03018II54,[],橙天嘉禾影城(天一城店),广东省,0769-87798822;4000080888,体育休闲服务;影剧院;电影院,80601,114.065241,22.910961
623,"115.645920,22.947306",,东海镇北堤路4号金华来购物广场2层,陆丰市,汕尾市,B0FFGNZGXV,[],中影·奥斯卡国际影城,广东省,[],体育休闲服务;影剧院;电影院,80601,115.64592,22.947306
624,"119.142054,33.529609",,翔宇大道588号金地商业广场1号楼F3层-F4层,淮安区,淮安市,B0FFFDNCUM,[],淮安耀莱成龙影城(翔宇南道店),江苏省,0517-85198118,体育休闲服务;影剧院;电影院,80601,119.142054,33.529609
625,"120.876645,30.032269",,市民大道688号上百万和城4层,上虞区,绍兴市,B023F02PG4,[],大地影院(上虞万和城店),浙江省,0575-81282821;0575-81282822,体育休闲服务;影剧院;电影院,80601,120.876645,30.032269
626,"108.720626,34.316139",,世纪大道XY沣渭世纪中心E区2层2-02号,秦都区,咸阳市,B0FFGHKMEX,[],时代华纳国际影城(沣渭店),陕西省,029-33685522,体育休闲服务;影剧院;电影院,80601,108.720626,34.316139
627,"119.903940,28.456300",,学院路36号西城广场6-7层,莲都区,丽水市,B024215FBB,[],时代电影大世界(西城广场店),浙江省,0578-2161888;0578-2379666,体育休闲服务;影剧院;电影院,80601,119.90394,28.4563
628,"118.054047,24.563141",,杏林街道建南路3号文化宫1层,集美区,厦门市,B025004EGX,[],世纪嘉华电影(建南路店),福建省,0592-6077556;0592-6079577,体育休闲服务;影剧院;电影院,80601,118.054047,24.563141
629,"104.095039,30.480619",,麓山大道二段20号附1号2层1号,双流区,成都市,B0FFFDMH9K,[],橙天嘉禾影城(成都麓镇店),四川省,028-85779039,体育休闲服务;影剧院;电影院,80601,104.095039,30.480619
630,"116.533387,39.802353",,科创五街38号北京城乡世纪广场L3层,大兴区,北京市,B0FFGMDXHN,[],中传国际影城(亦庄店),北京市,010-87227162;010-87227179,体育休闲服务;影剧院;电影院,80601,116.533387,39.802353
631,"113.327153,23.148595",,林和村A6栋4501室,天河区,广州市,B0FFFVBEMX,[],幕维私人影院,广东省,18022368948;13342867780,体育休闲服务;影剧院;电影院,80601,113.327153,23.148595
632,"114.422171,23.082970",,东湖九区隆生广场4层,惠城区,惠州市,B0FFHE5L3B,[],壹洲国际影城(隆生广场店),广东省,0752-5312600,体育休闲服务;影剧院;电影院,80601,114.422171,23.08297
633,"119.290460,26.089549",,通湖路22号,鼓楼区,福州市,B024F05RQ2,[],西湖影剧院,福建省,0591-87671333;0591-83319773,体育休闲服务;影剧院;电影院,80601,119.29046,26.089549
634,"117.772918,40.952048",,隆基泰和国际广场宜佳旺7层,双滦区,承德市,B0FFF4N18B,[],大地影院(隆基泰和广场店),河北省,0314-4226039;0314-4226220,体育休闲服务;影剧院;电影院,80601,117.772918,40.952048
635,"116.492051,39.962238",,酒仙桥红霞路13号,朝阳区,北京市,B000A7PCNW,[],红霞影剧院,北京市,[],体育休闲服务;影剧院;剧场,80603,116.492051,39.962238
636,"117.680222,39.007008",,新港路宝龙城市广场4层,滨海新区,天津市,B0FFFQT049,[],中影时代凤凰国际影城,天津市,022-25622007;13612135955,体育休闲服务;影剧院;电影院,80601,117.680222,39.007008
637,"114.092592,22.547320",,燕南路95号深圳市文化馆,福田区,深圳市,B02F37ULFI,[],深圳市文化馆影剧院,广东省,0755-83351046;0755-83351043,体育休闲服务;影剧院;影剧院相关,80600,114.092592,22.54732
638,"118.191787,24.476645",,环岛东路1803号君尚广场5层50001号,思明区,厦门市,B0FFI6BG2D,[],橙天嘉禾影城,福建省,0592-5826955,体育休闲服务;影剧院;电影院,80601,118.191787,24.476645
639,"128.904850,47.727256",,通河路51号盟科购物中心广场5层,伊春区,伊春市,B0FFF6ZOBX,[],大地影院(大世界商城店),黑龙江省,0458-8898678;0458-8898789,体育休闲服务;影剧院;电影院,80601,128.90485,47.727256
